collection_timestamp,timezone,weather_category,product_type,price,currency,seller_feedback_percentage,seller_feedback_score,item_location,seller_location,shipping_cost,free_shipping,condition,buying_options,title_length,item_id,marketplace_id
2025-09-30T05:37:55.868998-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,68,v1|192892185106|0,EBAY_US
2025-09-30T05:37:55.870026-04:00,EDT,rain_products,umbrella,23.43,USD,100.0,29,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,65,v1|365834473527|0,EBAY_US
2025-09-30T05:37:55.870026-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,74,v1|203370241723|0,EBAY_US
2025-09-30T05:37:55.870026-04:00,EDT,rain_products,umbrella,79.0,USD,100.0,29,"{'postalCode': '111**', 'country': 'US'}",Unknown,8.0,False,New with tags,"FIXED_PRICE,BEST_OFFER",33,v1|376077814816|0,EBAY_US
2025-09-30T05:37:55.870026-04:00,EDT,rain_products,umbrella,16.99,USD,99.0,40399,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|333683641222|0,EBAY_US
2025-09-30T05:37:55.870026-04:00,EDT,rain_products,umbrella,18.0,USD,97.5,75,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,58,v1|136286347936|0,EBAY_US
2025-09-30T05:37:55.870026-04:00,EDT,rain_products,umbrella,11.99,USD,99.6,57705,"{'postalCode': '112**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,79,v1|332848893918|541971216564,EBAY_US
2025-09-30T05:37:55.871025-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,68,v1|203241702104|0,EBAY_US
2025-09-30T05:37:55.871025-04:00,EDT,rain_products,umbrella,19.63,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,77,v1|146801514212|0,EBAY_US
2025-09-30T05:37:55.871025-04:00,EDT,rain_products,umbrella,22.57,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,64,v1|146801548463|0,EBAY_US
2025-09-30T05:37:55.871025-04:00,EDT,rain_products,umbrella,15.28,USD,0.0,0,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New without tags,FIXED_PRICE,54,v1|227000423587|0,EBAY_US
2025-09-30T05:37:55.871025-04:00,EDT,rain_products,umbrella,10.49,USD,97.8,7200,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|315605183571|0,EBAY_US
2025-09-30T05:37:55.872023-04:00,EDT,rain_products,umbrella,24.99,USD,100.0,627,"{'postalCode': '191**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|162704584924|464175929295,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,24.54,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,49,v1|146801513876|0,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,37.88,USD,99.5,49324,"{'postalCode': '111**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,65,v1|325794728690|0,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,35.88,USD,99.5,49324,"{'postalCode': '111**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,72,v1|325794708670|0,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,19.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,54,v1|205706824809|0,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,9.35,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|196457745180|0,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,17.88,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|197276914295|0,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,18.5,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,74,v1|203142293024|503497570936,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,19.99,USD,100.0,253,"{'postalCode': '112**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,76,v1|285197335502|0,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,27.99,USD,99.0,7861,"{'postalCode': '191**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,77,v1|256398971486|556505581159,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,78,v1|193349080187|493541011711,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,68,v1|192892185106|0,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,23.43,USD,100.0,29,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,65,v1|365834473527|0,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,74,v1|203370241723|0,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,79.0,USD,100.0,29,"{'postalCode': '111**', 'country': 'US'}",Unknown,8.0,False,New with tags,"FIXED_PRICE,BEST_OFFER",33,v1|376077814816|0,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,16.99,USD,99.0,40399,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|333683641222|0,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,11.99,USD,99.6,57705,"{'postalCode': '112**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,79,v1|332848893918|541971216564,EBAY_US
2025-09-30T05:37:59.004895-04:00,EDT,rain_products,umbrella,18.0,USD,97.5,75,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,58,v1|136286347936|0,EBAY_US
2025-09-30T05:37:59.006411-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,68,v1|203241702104|0,EBAY_US
2025-09-30T05:37:59.006411-04:00,EDT,rain_products,umbrella,19.63,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,77,v1|146801514212|0,EBAY_US
2025-09-30T05:37:59.006411-04:00,EDT,rain_products,umbrella,22.57,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,64,v1|146801548463|0,EBAY_US
2025-09-30T05:37:59.006411-04:00,EDT,rain_products,umbrella,15.28,USD,0.0,0,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New without tags,FIXED_PRICE,54,v1|227000423587|0,EBAY_US
2025-09-30T05:37:59.006411-04:00,EDT,rain_products,umbrella,10.49,USD,97.8,7200,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|315605183571|0,EBAY_US
2025-09-30T05:37:59.006927-04:00,EDT,rain_products,umbrella,24.99,USD,100.0,627,"{'postalCode': '191**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|162704584924|464175929295,EBAY_US
2025-09-30T05:37:59.006927-04:00,EDT,rain_products,umbrella,17.34,USD,0.0,0,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,45,v1|227000420766|0,EBAY_US
2025-09-30T05:38:01.592009-04:00,EDT,rain_products,umbrella,24.54,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,49,v1|146801513876|0,EBAY_US
2025-09-30T05:38:01.592009-04:00,EDT,rain_products,umbrella,37.88,USD,99.5,49324,"{'postalCode': '111**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,65,v1|325794728690|0,EBAY_US
2025-09-30T05:38:01.592009-04:00,EDT,rain_products,umbrella,35.88,USD,99.5,49324,"{'postalCode': '111**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,72,v1|325794708670|0,EBAY_US
2025-09-30T05:38:01.593028-04:00,EDT,rain_products,umbrella,19.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,54,v1|205706824809|0,EBAY_US
2025-09-30T05:38:01.593028-04:00,EDT,rain_products,umbrella,9.35,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|196457745180|0,EBAY_US
2025-09-30T05:38:01.593028-04:00,EDT,rain_products,umbrella,17.88,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|197276914295|0,EBAY_US
2025-09-30T05:38:01.594035-04:00,EDT,rain_products,umbrella,18.5,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,74,v1|203142293024|503497570936,EBAY_US
2025-09-30T05:38:01.594035-04:00,EDT,rain_products,umbrella,19.99,USD,100.0,253,"{'postalCode': '112**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,76,v1|285197335502|0,EBAY_US
2025-09-30T05:38:01.594035-04:00,EDT,rain_products,umbrella,27.99,USD,99.0,7861,"{'postalCode': '191**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,77,v1|256398971486|556505581159,EBAY_US
2025-09-30T05:38:01.594035-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,78,v1|193349080187|493541011711,EBAY_US
2025-09-30T05:38:01.594035-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,68,v1|192892185106|0,EBAY_US
2025-09-30T05:38:01.594035-04:00,EDT,rain_products,umbrella,23.43,USD,100.0,29,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,65,v1|365834473527|0,EBAY_US
2025-09-30T05:38:01.594035-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,74,v1|203370241723|0,EBAY_US
2025-09-30T05:38:01.594035-04:00,EDT,rain_products,umbrella,79.0,USD,100.0,29,"{'postalCode': '111**', 'country': 'US'}",Unknown,8.0,False,New with tags,"FIXED_PRICE,BEST_OFFER",33,v1|376077814816|0,EBAY_US
2025-09-30T05:38:01.594035-04:00,EDT,rain_products,umbrella,16.99,USD,99.0,40399,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|333683641222|0,EBAY_US
2025-09-30T05:38:01.595038-04:00,EDT,rain_products,umbrella,11.99,USD,99.6,57705,"{'postalCode': '112**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,79,v1|332848893918|541971216564,EBAY_US
2025-09-30T05:38:01.595038-04:00,EDT,rain_products,umbrella,18.0,USD,97.5,75,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,58,v1|136286347936|0,EBAY_US
2025-09-30T05:38:01.595038-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,68,v1|203241702104|0,EBAY_US
2025-09-30T05:38:01.595038-04:00,EDT,rain_products,umbrella,19.63,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,77,v1|146801514212|0,EBAY_US
2025-09-30T05:38:01.595038-04:00,EDT,rain_products,umbrella,22.57,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,64,v1|146801548463|0,EBAY_US
2025-09-30T05:38:01.595038-04:00,EDT,rain_products,umbrella,17.34,USD,0.0,0,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,45,v1|227000420766|0,EBAY_US
2025-09-30T05:38:01.595038-04:00,EDT,rain_products,umbrella,15.28,USD,0.0,0,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New without tags,FIXED_PRICE,54,v1|227000423587|0,EBAY_US
2025-09-30T05:38:01.595038-04:00,EDT,rain_products,umbrella,10.49,USD,97.8,7200,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|315605183571|0,EBAY_US
2025-09-30T05:38:01.595038-04:00,EDT,rain_products,umbrella,24.99,USD,100.0,627,"{'postalCode': '191**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|162704584924|464175929295,EBAY_US
2025-09-30T05:38:04.192305-04:00,EDT,rain_products,umbrella,24.54,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,49,v1|146801513876|0,EBAY_US
2025-09-30T05:38:04.192305-04:00,EDT,rain_products,umbrella,37.88,USD,99.5,49324,"{'postalCode': '111**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,65,v1|325794728690|0,EBAY_US
2025-09-30T05:38:04.192305-04:00,EDT,rain_products,umbrella,35.88,USD,99.5,49324,"{'postalCode': '111**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,72,v1|325794708670|0,EBAY_US
2025-09-30T05:38:04.192305-04:00,EDT,rain_products,umbrella,19.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,54,v1|205706824809|0,EBAY_US
2025-09-30T05:38:04.192305-04:00,EDT,rain_products,umbrella,9.35,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|196457745180|0,EBAY_US
2025-09-30T05:38:04.192305-04:00,EDT,rain_products,umbrella,17.88,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|197276914295|0,EBAY_US
2025-09-30T05:38:04.192305-04:00,EDT,rain_products,umbrella,18.5,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,74,v1|203142293024|503497570936,EBAY_US
2025-09-30T05:38:04.192305-04:00,EDT,rain_products,umbrella,19.99,USD,100.0,253,"{'postalCode': '112**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,76,v1|285197335502|0,EBAY_US
2025-09-30T05:38:04.192305-04:00,EDT,rain_products,umbrella,27.99,USD,99.0,7861,"{'postalCode': '191**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,77,v1|256398971486|556505581159,EBAY_US
2025-09-30T05:38:04.192305-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,78,v1|193349080187|493541011711,EBAY_US
2025-09-30T05:38:04.192305-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,68,v1|192892185106|0,EBAY_US
2025-09-30T05:38:04.193305-04:00,EDT,rain_products,umbrella,23.43,USD,100.0,29,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,65,v1|365834473527|0,EBAY_US
2025-09-30T05:38:04.193305-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,74,v1|203370241723|0,EBAY_US
2025-09-30T05:38:04.193305-04:00,EDT,rain_products,umbrella,79.0,USD,100.0,29,"{'postalCode': '111**', 'country': 'US'}",Unknown,8.0,False,New with tags,"FIXED_PRICE,BEST_OFFER",33,v1|376077814816|0,EBAY_US
2025-09-30T05:38:04.193305-04:00,EDT,rain_products,umbrella,16.99,USD,99.0,40399,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|333683641222|0,EBAY_US
2025-09-30T05:38:04.193305-04:00,EDT,rain_products,umbrella,11.99,USD,99.6,57705,"{'postalCode': '112**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,79,v1|332848893918|541971216564,EBAY_US
2025-09-30T05:38:04.194309-04:00,EDT,rain_products,umbrella,18.0,USD,97.5,75,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,58,v1|136286347936|0,EBAY_US
2025-09-30T05:38:04.194309-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,68,v1|203241702104|0,EBAY_US
2025-09-30T05:38:04.194309-04:00,EDT,rain_products,umbrella,19.63,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,77,v1|146801514212|0,EBAY_US
2025-09-30T05:38:04.194309-04:00,EDT,rain_products,umbrella,22.57,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,64,v1|146801548463|0,EBAY_US
2025-09-30T05:38:04.194309-04:00,EDT,rain_products,umbrella,15.28,USD,0.0,0,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New without tags,FIXED_PRICE,54,v1|227000423587|0,EBAY_US
2025-09-30T05:38:04.194309-04:00,EDT,rain_products,umbrella,10.49,USD,97.8,7200,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|315605183571|0,EBAY_US
2025-09-30T05:38:04.194309-04:00,EDT,rain_products,umbrella,24.99,USD,100.0,627,"{'postalCode': '191**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|162704584924|464175929295,EBAY_US
2025-09-30T05:38:04.194309-04:00,EDT,rain_products,umbrella,17.34,USD,0.0,0,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,45,v1|227000420766|0,EBAY_US
2025-09-30T05:38:06.911480-04:00,EDT,rain_products,umbrella,24.54,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,49,v1|146801513876|0,EBAY_US
2025-09-30T05:38:06.912497-04:00,EDT,rain_products,umbrella,37.88,USD,99.5,49324,"{'postalCode': '111**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,65,v1|325794728690|0,EBAY_US
2025-09-30T05:38:06.912497-04:00,EDT,rain_products,umbrella,35.88,USD,99.5,49324,"{'postalCode': '111**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,72,v1|325794708670|0,EBAY_US
2025-09-30T05:38:06.912497-04:00,EDT,rain_products,umbrella,19.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,54,v1|205706824809|0,EBAY_US
2025-09-30T05:38:06.912497-04:00,EDT,rain_products,umbrella,9.35,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|196457745180|0,EBAY_US
2025-09-30T05:38:06.912497-04:00,EDT,rain_products,umbrella,17.88,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|197276914295|0,EBAY_US
2025-09-30T05:38:06.912497-04:00,EDT,rain_products,umbrella,18.5,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,74,v1|203142293024|503497570936,EBAY_US
2025-09-30T05:38:06.912497-04:00,EDT,rain_products,umbrella,19.99,USD,100.0,253,"{'postalCode': '112**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,76,v1|285197335502|0,EBAY_US
2025-09-30T05:38:06.913496-04:00,EDT,rain_products,umbrella,27.99,USD,99.0,7861,"{'postalCode': '191**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,77,v1|256398971486|556505581159,EBAY_US
2025-09-30T05:38:06.913496-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,78,v1|193349080187|493541011711,EBAY_US
2025-09-30T05:38:06.913496-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,68,v1|192892185106|0,EBAY_US
2025-09-30T05:38:06.913496-04:00,EDT,rain_products,umbrella,23.43,USD,100.0,29,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New,FIXED_PRICE,65,v1|365834473527|0,EBAY_US
2025-09-30T05:38:06.913496-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,74,v1|203370241723|0,EBAY_US
2025-09-30T05:38:06.913496-04:00,EDT,rain_products,umbrella,79.0,USD,100.0,29,"{'postalCode': '111**', 'country': 'US'}",Unknown,8.0,False,New with tags,"FIXED_PRICE,BEST_OFFER",33,v1|376077814816|0,EBAY_US
2025-09-30T05:38:06.913496-04:00,EDT,rain_products,umbrella,16.99,USD,99.0,40399,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|333683641222|0,EBAY_US
2025-09-30T05:38:06.913496-04:00,EDT,rain_products,umbrella,11.99,USD,99.6,57705,"{'postalCode': '112**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,79,v1|332848893918|541971216564,EBAY_US
2025-09-30T05:38:06.913496-04:00,EDT,rain_products,umbrella,18.0,USD,97.5,75,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,58,v1|136286347936|0,EBAY_US
2025-09-30T05:38:06.914494-04:00,EDT,rain_products,umbrella,8.99,USD,100.0,2368,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,68,v1|203241702104|0,EBAY_US
2025-09-30T05:38:06.914494-04:00,EDT,rain_products,umbrella,19.63,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,77,v1|146801514212|0,EBAY_US
2025-09-30T05:38:06.914494-04:00,EDT,rain_products,umbrella,22.57,USD,99.0,203,"{'postalCode': '331**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,64,v1|146801548463|0,EBAY_US
2025-09-30T05:38:06.914494-04:00,EDT,rain_products,umbrella,15.28,USD,0.0,0,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New without tags,FIXED_PRICE,54,v1|227000423587|0,EBAY_US
2025-09-30T05:38:06.914494-04:00,EDT,rain_products,umbrella,10.49,USD,97.8,7200,"{'postalCode': '113**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|315605183571|0,EBAY_US
2025-09-30T05:38:06.914494-04:00,EDT,rain_products,umbrella,24.99,USD,100.0,627,"{'postalCode': '191**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,80,v1|162704584924|464175929295,EBAY_US
2025-09-30T05:38:06.914494-04:00,EDT,rain_products,umbrella,17.34,USD,0.0,0,"{'postalCode': '114**', 'country': 'US'}",Unknown,0.0,True,New with tags,FIXED_PRICE,45,v1|227000420766|0,EBAY_US
